w_inj,w_poss,w_xgr,w_elo_weak,odds_min,gap_min,N_all,N_F1,N_F2,WR_all_%,F1_ROI_%,F2_ROI_%,KellyF2_%,MaxDD_F2_%,Avg_ROI_%
3,0,3,15,1.65,80,723,142,216,50.8,14.1,-1.5,-5.3,60.5,6.3
0,0,3,12,1.65,110,272,53,74,54.0,19.0,-6.4,-8.6,44.6,6.3
7,3,0,8,2.4,80,115,27,36,40.0,6.5,6.2,3.4,19.3,6.3
5,3,0,10,2.4,80,115,27,36,40.0,6.5,6.2,3.4,19.3,6.3
0,0,8,10,1.65,80,722,140,216,50.6,14.1,-1.5,-5.2,60.2,6.3
7,7,5,12,1.65,110,318,67,93,54.1,15.1,-2.5,-4.8,42.6,6.3
7,3,3,8,2.4,80,116,27,36,40.5,6.5,6.2,3.4,19.3,6.3
5,3,0,8,2.4,80,115,27,36,40.0,6.5,6.2,3.4,19.3,6.3
0,7,8,15,2.6,80,59,10,19,33.9,11.0,1.6,-2.0,21.7,6.3
7,7,3,10,1.65,110,314,67,93,54.1,15.1,-2.5,-4.8,42.6,6.3
7,7,5,10,1.65,110,316,67,93,53.8,15.1,-2.5,-4.8,42.6,6.3
0,0,8,8,1.75,80,582,117,179,48.5,13.5,-0.9,-4.6,54.5,6.3
0,5,8,8,1.65,110,291,58,82,54.3,18.4,-5.7,-8.0,45.1,6.3
0,7,8,10,2.6,80,57,10,19,31.6,11.0,1.6,-2.0,21.7,6.3
7,7,3,12,1.65,110,315,67,93,54.3,15.1,-2.5,-4.8,42.6,6.3
10,0,8,15,1.65,110,313,68,88,54.0,14.9,-2.3,-4.4,39.4,6.3
0,7,8,8,2.6,80,57,10,19,31.6,11.0,1.6,-2.0,21.7,6.3
3,0,0,15,1.65,80,721,142,216,50.6,14.1,-1.5,-5.3,60.5,6.3
5,5,0,8,1.65,110,288,58,84,54.5,15.4,-2.9,-4.9,43.4,6.3
7,5,5,15,1.65,110,316,66,90,54.1,17.8,-5.2,-7.2,46.6,6.3
5,7,3,12,1.65,110,310,67,89,54.2,15.1,-2.5,-4.6,41.6,6.3
5,3,3,8,2.4,80,116,27,36,40.5,6.5,6.2,3.4,19.3,6.3
3,7,5,8,2.6,80,55,10,19,30.9,11.0,1.6,-2.0,21.7,6.3
7,0,8,10,2.6,80,57,12,17,31.6,14.2,-1.8,-5.4,21.7,6.2
7,0,8,15,2.6,80,59,12,17,33.9,14.2,-1.8,-5.4,21.7,6.2
10,5,0,8,1.75,90,463,93,154,50.1,17.8,-5.5,-10.3,56.6,6.2
3,7,8,12,1.65,110,314,64,91,54.1,17.1,-4.6,-6.6,46.1,6.2
3,0,8,15,1.65,80,732,143,217,50.5,13.3,-0.9,-4.6,58.3,6.2
5,0,5,10,1.65,80,723,144,216,50.8,14.2,-1.8,-5.5,61.2,6.2
7,5,0,10,1.65,110,294,60,86,54.1,15.1,-2.7,-4.8,42.1,6.2
3,0,0,10,1.65,80,713,140,214,50.6,14.1,-1.6,-5.5,60.7,6.2
7,7,5,10,1.75,110,205,46,64,50.7,13.0,-0.6,-2.8,36.9,6.2
7,0,8,8,2.6,80,57,12,17,31.6,14.2,-1.8,-5.4,21.7,6.2
3,0,3,8,1.65,110,270,51,76,54.4,16.0,-3.7,-5.6,41.7,6.2
7,0,0,12,1.75,110,180,40,56,51.1,8.7,3.8,2.0,33.6,6.2
5,3,5,15,1.65,110,309,66,86,53.7,17.8,-5.5,-7.4,45.7,6.2
7,7,3,12,1.75,110,204,46,64,51.5,13.0,-0.6,-2.8,36.9,6.2
7,3,3,8,1.65,110,293,58,88,54.3,15.4,-3.0,-5.0,44.4,6.2
7,7,5,12,1.75,110,207,46,64,51.2,13.0,-0.6,-2.8,36.9,6.2
7,0,8,12,2.6,80,59,12,17,33.9,14.2,-1.8,-5.4,21.7,6.2
10,5,0,10,1.75,90,465,93,154,50.1,17.8,-5.5,-10.3,56.6,6.2
5,0,0,12,1.65,110,277,55,78,53.8,12.6,-0.1,-2.2,38.6,6.2
3,0,0,8,1.75,80,572,117,177,48.6,13.5,-1.1,-4.9,55.1,6.2
5,0,3,12,1.75,110,180,40,54,51.1,8.7,3.7,1.8,33.7,6.2
3,0,3,8,1.75,80,575,117,177,48.7,13.5,-1.1,-4.9,55.1,6.2
3,5,5,10,1.75,80,594,122,185,48.7,12.5,0.0,-3.5,49.9,6.2
5,5,5,15,1.65,110,313,66,88,54.0,17.8,-5.5,-7.3,47.9,6.2
7,7,3,10,1.75,110,203,46,64,51.2,13.0,-0.6,-2.8,36.9,6.2
10,7,3,8,1.65,110,319,73,95,54.2,17.1,-4.6,-7.0,45.9,6.2
3,7,8,10,1.65,110,314,64,91,54.1,17.1,-4.6,-6.6,46.1,6.2
7,0,3,12,1.65,110,286,58,82,53.8,12.6,-0.4,-2.5,39.8,6.1
5,5,0,10,1.65,110,292,60,84,54.1,15.1,-2.9,-4.9,43.4,6.1
10,10,0,12,2.6,80,60,11,22,31.7,24.5,-12.3,-15.5,27.9,6.1
10,10,0,12,1.65,110,332,76,100,54.2,17.8,-5.5,-8.4,44.7,6.1
0,5,5,12,1.65,110,296,60,82,54.1,17.9,-5.7,-8.0,45.1,6.1
5,7,5,10,1.75,110,203,46,62,50.7,13.0,-0.8,-3.0,37.2,6.1
0,5,3,12,1.65,110,293,60,82,54.3,17.9,-5.7,-8.0,45.1,6.1
7,7,0,12,1.65,110,307,64,91,54.1,14.5,-2.2,-4.6,40.2,6.1
0,5,5,10,1.65,110,294,60,82,53.7,17.9,-5.7,-8.0,45.1,6.1
10,0,8,15,1.75,110,206,49,62,51.0,11.5,0.6,-1.5,35.6,6.1
7,0,5,12,1.65,110,289,58,82,53.6,12.6,-0.4,-2.5,39.8,6.1
5,7,5,12,1.75,110,204,46,62,51.0,13.0,-0.8,-3.0,37.2,6.1
3,0,0,8,1.75,110,166,34,51,51.8,14.9,-2.7,-4.9,36.9,6.1
3,10,5,10,1.75,80,610,122,197,48.5,12.5,-0.3,-4.0,51.3,6.1
10,10,5,8,2.6,80,59,11,22,30.5,24.5,-12.3,-15.5,27.9,6.1
5,5,0,12,1.65,110,293,60,84,54.3,15.1,-2.9,-4.9,43.4,6.1
0,5,8,10,1.65,110,296,60,82,54.1,17.9,-5.7,-8.0,45.1,6.1
5,3,3,8,1.65,110,288,58,84,54.2,15.4,-3.2,-5.2,43.4,6.1
10,10,3,10,2.6,80,59,11,22,30.5,24.5,-12.3,-15.5,27.9,6.1
3,0,3,12,1.65,80,722,142,215,50.7,14.1,-2.1,-5.9,62.3,6.0
10,10,0,12,1.75,110,220,55,71,51.8,16.9,-4.9,-8.0,41.0,6.0
0,5,0,8,1.75,90,453,90,149,50.3,16.0,-4.0,-8.1,49.4,6.0
10,10,3,10,1.65,110,334,75,101,54.2,16.7,-4.8,-7.5,44.7,6.0
7,0,3,8,1.65,110,279,54,81,54.1,13.7,-1.7,-3.8,39.8,6.0
0,0,5,15,1.75,80,583,119,178,48.7,13.6,-1.6,-5.5,56.9,6.0
10,10,3,12,1.65,110,336,76,102,54.2,17.8,-5.7,-8.4,46.9,6.0
10,5,8,15,1.65,110,328,72,94,54.3,17.0,-4.9,-7.0,47.0,6.0
10,10,8,12,1.75,110,228,56,72,51.8,18.2,-6.3,-9.5,43.3,6.0
5,0,5,12,1.65,110,287,58,80,53.7,12.6,-0.5,-2.6,41.1,6.0
3,3,8,8,1.65,110,294,59,85,54.1,16.4,-4.4,-6.4,45.7,6.0
3,0,8,12,1.65,110,288,58,80,54.2,15.5,-3.4,-5.5,44.0,6.0
3,0,5,8,1.65,80,715,140,215,50.8,14.1,-2.1,-5.9,62.3,6.0
3,0,3,10,1.65,80,716,140,215,50.7,14.1,-2.1,-5.9,62.3,6.0
10,10,8,10,1.65,110,341,76,102,54.3,17.7,-5.7,-8.4,46.9,6.0
10,10,5,12,1.65,110,340,76,102,54.1,17.8,-5.7,-8.4,46.9,6.0
0,0,5,12,1.75,80,583,119,178,48.7,13.6,-1.6,-5.5,56.9,6.0
0,0,5,10,1.65,80,716,140,215,50.7,14.1,-2.1,-5.9,62.3,6.0
3,0,0,12,1.75,80,581,119,178,48.5,13.6,-1.6,-5.5,56.9,6.0
3,0,8,8,1.65,80,723,141,216,50.5,13.3,-1.5,-5.2,60.2,5.9
5,0,8,10,1.75,80,591,122,179,48.4,12.7,-0.9,-4.6,54.5,5.9
7,3,0,8,1.65,110,288,57,86,54.2,14.5,-2.7,-4.8,42.1,5.9
3,0,5,15,1.65,80,725,143,216,50.8,13.3,-1.5,-5.3,60.5,5.9
10,3,5,8,2.4,80,121,27,39,40.5,6.5,5.4,2.5,20.2,5.9
7,0,8,12,1.65,110,295,61,83,53.9,13.4,-1.6,-3.8,39.8,5.9
5,5,5,8,2.4,80,121,27,39,40.5,6.5,5.4,2.5,22.5,5.9
7,0,8,8,1.65,110,288,59,81,54.2,13.5,-1.7,-3.8,39.8,5.9
0,7,0,12,1.65,110,293,60,83,53.6,18.4,-6.5,-9.3,45.7,5.9
3,0,8,12,1.65,80,730,143,216,50.5,13.3,-1.5,-5.2,60.2,5.9
5,3,5,8,1.65,110,295,61,85,53.9,16.1,-4.4,-6.2,45.7,5.9
5,7,5,8,2.4,80,121,27,39,40.5,6.5,5.4,2.5,22.5,5.9
3,5,8,15,1.75,110,202,44,60,51.0,14.5,-2.8,-5.0,40.6,5.9
7,7,0,10,2.4,80,119,27,39,39.5,6.5,5.4,2.6,25.6,5.9
7,7,0,8,2.4,80,119,27,39,39.5,6.5,5.4,2.6,25.6,5.9
3,0,8,10,1.65,110,286,58,78,54.2,15.5,-3.6,-5.5,44.0,5.9
7,7,3,8,2.4,80,120,27,39,40.0,6.5,5.4,2.6,25.6,5.9
7,5,5,8,2.4,80,121,27,39,40.5,6.5,5.4,2.5,22.5,5.9
0,7,8,10,1.75,110,197,43,58,50.8,15.7,-4.1,-6.8,41.1,5.8
3,0,3,15,1.75,80,586,120,179,48.6,12.6,-1.0,-4.7,54.8,5.8
7,0,8,10,1.65,110,293,61,81,53.9,13.4,-1.7,-3.8,39.8,5.8
3,0,8,15,1.75,80,595,121,180,48.4,11.7,-0.2,-3.8,52.3,5.8
10,3,8,8,2.4,80,126,28,40,40.5,2.7,9.0,6.6,19.3,5.8
5,7,5,12,1.65,110,314,67,90,53.8,15.1,-3.6,-5.6,43.9,5.8
5,0,8,8,1.65,110,286,59,79,54.2,13.5,-1.9,-3.9,41.1,5.8
3,5,5,12,1.65,110,300,61,85,54.0,16.0,-4.4,-6.4,43.4,5.8
7,7,8,12,1.65,110,321,67,94,54.2,15.1,-3.6,-5.9,44.9,5.8
0,0,8,10,1.75,80,585,118,179,48.4,12.5,-0.9,-4.6,54.5,5.8
7,0,3,8,1.75,110,177,37,56,51.4,11.5,0.1,-2.1,36.0,5.8
3,3,0,8,1.75,110,177,37,56,51.4,11.5,0.0,-2.2,38.9,5.8
7,3,0,8,1.75,110,184,39,60,51.6,11.4,0.1,-2.1,36.4,5.8
3,0,0,15,1.75,80,584,120,179,48.5,12.6,-1.0,-4.7,54.8,5.8
5,3,8,15,1.75,110,203,46,60,50.7,14.3,-2.8,-5.0,40.6,5.8
3,3,8,12,1.65,110,299,61,85,53.8,16.0,-4.4,-6.4,45.7,5.8
3,3,3,8,1.75,110,179,37,56,51.4,11.5,0.0,-2.2,38.9,5.8
5,7,5,10,1.65,110,313,67,90,53.7,15.1,-3.6,-5.6,43.9,5.8
5,0,8,12,1.65,110,293,61,81,53.9,13.4,-1.8,-3.9,41.1,5.8
7,7,8,10,1.65,110,320,67,94,54.1,15.1,-3.6,-5.9,44.9,5.8
0,5,8,15,1.75,110,198,44,56,51.0,14.5,-2.9,-5.3,39.9,5.8
7,5,0,8,1.75,110,185,39,60,51.9,11.4,0.1,-2.1,36.4,5.8
10,5,3,15,1.65,110,322,72,92,54.3,17.0,-5.4,-7.6,47.6,5.8
7,0,0,8,1.65,110,274,53,79,54.0,12.7,-1.3,-3.5,37.2,5.7
10,0,3,15,1.65,110,303,65,86,53.8,14.2,-2.8,-4.9,42.5,5.7
0,3,3,15,1.75,110,187,41,53,51.3,17.5,-6.1,-8.8,43.6,5.7
3,3,5,8,1.75,110,183,39,56,50.8,11.4,0.0,-2.2,38.9,5.7
10,7,8,8,1.65,110,324,73,96,54.0,17.1,-5.6,-8.1,45.9,5.7
10,7,5,8,1.65,110,322,73,96,53.7,17.1,-5.6,-8.1,45.9,5.7
5,0,8,10,1.65,110,291,61,79,54.0,13.4,-1.9,-3.9,41.1,5.7
3,0,0,10,1.75,80,576,118,177,48.4,12.5,-1.1,-4.9,55.1,5.7
5,0,5,8,1.75,110,177,37,54,50.8,11.5,-0.2,-2.3,36.3,5.7
10,10,0,10,1.65,110,331,75,100,54.1,16.7,-5.5,-8.4,44.7,5.6
7,5,5,8,1.65,110,301,62,88,54.2,14.3,-3.0,-5.0,44.4,5.6
3,3,0,12,1.75,110,181,39,56,50.8,11.2,0.0,-2.2,38.9,5.6
5,5,0,8,1.75,110,183,39,58,51.9,11.4,-0.2,-2.3,36.7,5.6
7,5,5,15,1.75,110,207,46,62,51.2,14.3,-3.1,-5.5,41.4,5.6
3,3,3,12,1.75,110,183,39,56,50.8,11.2,0.0,-2.2,38.9,5.6
7,5,0,10,1.75,110,189,41,60,51.3,11.1,0.1,-2.1,36.4,5.6
7,3,5,8,1.65,110,300,62,88,54.0,14.3,-3.0,-5.0,44.4,5.6
0,7,8,12,1.65,110,308,64,86,53.9,17.1,-5.9,-8.3,46.4,5.6
5,0,0,8,1.65,110,272,53,77,54.0,12.7,-1.5,-3.6,38.6,5.6
5,5,3,8,1.75,110,187,41,58,51.9,11.4,-0.2,-2.3,36.7,5.6
5,0,5,10,1.75,80,585,122,178,48.5,12.7,-1.6,-5.5,56.9,5.6
3,0,5,12,1.65,80,724,143,215,50.7,13.3,-2.1,-5.9,62.3,5.6
0,3,0,12,1.65,110,279,56,78,53.8,19.4,-8.1,-10.4,49.2,5.6
7,0,0,10,1.65,110,278,55,79,53.6,12.6,-1.3,-3.5,37.2,5.6
5,5,0,12,1.75,110,188,41,58,51.6,11.1,-0.2,-2.3,36.7,5.5
7,0,3,10,2.6,80,52,11,16,30.8,24.5,-13.6,-16.8,21.7,5.5
0,5,0,12,1.65,110,284,57,79,53.9,17.3,-6.3,-8.7,46.6,5.5
10,0,3,8,2.6,80,52,11,16,30.8,24.5,-13.6,-16.8,21.7,5.5
10,0,0,8,2.6,80,51,11,16,29.4,24.5,-13.6,-16.8,21.7,5.5
5,5,0,10,1.75,110,187,41,58,51.3,11.1,-0.2,-2.3,36.7,5.5
3,5,5,15,1.75,110,199,44,58,50.8,14.5,-3.4,-5.8,41.3,5.5
0,3,3,12,1.65,110,284,57,80,53.9,17.3,-6.2,-8.3,47.8,5.5
5,3,0,12,1.65,110,289,60,83,53.6,15.1,-4.0,-6.1,43.4,5.5
7,0,5,8,1.65,110,283,56,81,53.7,12.6,-1.7,-3.8,39.8,5.5
7,5,3,10,1.65,110,303,64,88,54.1,14.0,-3.0,-5.0,44.4,5.5
3,0,8,10,1.65,80,726,142,216,50.4,12.5,-1.5,-5.2,60.2,5.5
7,0,0,12,2.6,80,53,11,16,32.1,24.5,-13.6,-16.8,21.7,5.5
5,0,0,10,1.65,110,276,55,77,53.6,12.6,-1.5,-3.6,38.6,5.5
7,0,5,8,2.6,80,52,11,16,30.8,24.5,-13.6,-16.8,21.7,5.5
10,10,5,10,1.65,110,338,75,102,53.8,16.7,-5.7,-8.4,46.9,5.5
10,0,0,10,2.6,80,51,11,16,29.4,24.5,-13.6,-16.8,21.7,5.5
0,5,0,10,1.65,110,283,57,79,53.7,17.3,-6.3,-8.7,46.6,5.5
3,0,3,12,1.75,80,585,120,178,48.5,12.6,-1.6,-5.5,56.9,5.5
3,0,5,15,1.75,80,588,121,179,48.6,11.7,-1.0,-4.7,54.8,5.4
5,5,3,12,1.65,110,302,64,86,54.3,14.0,-3.3,-5.2,43.4,5.4
3,0,3,10,1.75,80,579,118,178,48.5,12.5,-1.6,-5.5,56.9,5.4
3,0,3,10,1.75,110,174,37,52,51.1,11.5,-0.8,-2.9,36.9,5.4
5,5,3,10,1.75,110,191,43,58,51.3,11.1,-0.2,-2.3,36.7,5.4
7,7,8,10,1.75,110,208,46,65,51.0,13.0,-2.1,-4.5,39.4,5.4
5,3,5,15,1.75,110,200,46,58,50.5,14.3,-3.4,-5.8,41.3,5.4
0,3,5,8,1.65,110,285,58,79,54.0,18.4,-7.5,-9.5,47.8,5.4
5,3,8,8,2.4,80,124,28,38,40.3,2.7,8.2,5.6,19.3,5.4
7,3,0,10,1.65,110,292,59,86,53.8,13.5,-2.7,-4.8,42.1,5.4
3,0,5,8,1.75,80,578,118,178,48.6,12.5,-1.6,-5.5,56.9,5.4
10,7,5,8,1.75,110,211,52,67,50.7,15.9,-5.0,-7.8,41.9,5.4
7,3,8,8,2.4,80,124,28,38,40.3,2.7,8.2,5.6,19.3,5.4
5,3,5,15,2.6,80,57,12,17,33.3,14.2,-3.4,-6.7,21.7,5.4
3,0,8,12,1.75,80,593,121,179,48.4,11.7,-0.9,-4.6,54.5,5.4
7,3,5,10,2.4,80,122,28,38,40.2,2.7,8.2,5.6,19.3,5.4
7,3,3,12,2.6,80,56,12,17,33.9,14.2,-3.4,-6.7,21.7,5.4
7,7,8,12,1.75,110,209,46,65,51.2,13.0,-2.1,-4.5,39.4,5.4
3,5,8,8,1.65,110,296,59,86,54.1,16.4,-5.5,-7.4,45.7,5.4
5,3,8,12,2.4,80,127,28,38,40.9,2.7,8.2,5.6,19.3,5.4
5,5,5,15,1.75,110,204,46,60,51.0,14.3,-3.5,-5.7,41.6,5.4
5,3,0,15,2.6,80,55,12,17,32.7,14.2,-3.4,-6.7,21.7,5.4
5,3,3,12,2.6,80,56,12,17,33.9,14.2,-3.4,-6.7,21.7,5.4
7,0,5,10,1.65,110,287,58,81,53.3,12.6,-1.7,-3.8,39.8,5.4
7,3,3,15,2.6,80,56,12,17,33.9,14.2,-3.4,-6.7,21.7,5.4
3,0,5,10,1.75,110,176,37,52,50.6,11.5,-0.8,-2.9,36.9,5.4
5,3,3,15,2.6,80,56,12,17,33.9,14.2,-3.4,-6.7,21.7,5.4
10,7,8,8,1.75,110,212,52,67,50.9,15.9,-5.0,-7.8,41.9,5.4
5,3,8,10,2.4,80,124,28,38,40.3,2.7,8.2,5.6,19.3,5.4
3,0,8,8,1.75,80,586,119,179,48.3,11.6,-0.9,-4.6,54.5,5.4
5,3,5,12,2.6,80,57,12,17,33.3,14.2,-3.4,-6.7,21.7,5.4
0,0,5,10,1.75,80,579,118,178,48.5,12.5,-1.6,-5.5,56.9,5.4
7,3,0,15,2.6,80,55,12,17,32.7,14.2,-3.4,-6.7,21.7,5.4
5,3,5,10,2.6,80,55,12,17,30.9,14.2,-3.4,-6.7,21.7,5.4
7,0,3,10,1.65,110,285,58,81,53.7,12.6,-1.7,-3.8,39.8,5.4
10,7,3,8,1.75,110,209,52,67,51.2,15.9,-5.0,-7.8,41.9,5.4
7,0,8,12,1.75,110,188,42,57,50.5,8.7,2.0,-0.0,36.0,5.4
7,3,8,10,2.4,80,124,28,38,40.3,2.7,8.2,5.6,19.3,5.4
10,5,8,8,2.6,80,60,12,20,31.7,14.2,-3.5,-7.1,24.9,5.3
10,7,3,15,2.6,80,60,12,20,33.3,14.2,-3.5,-7.1,24.9,5.3
5,0,8,12,1.75,110,186,42,55,50.5,8.7,1.8,-0.2,36.3,5.3
10,5,8,12,2.6,80,62,12,20,33.9,14.2,-3.5,-7.1,24.9,5.3
10,5,0,15,2.6,80,58,12,20,32.8,14.2,-3.5,-7.1,24.9,5.3
10,5,3,15,2.6,80,60,12,20,33.3,14.2,-3.5,-7.1,24.9,5.3
10,7,8,15,2.6,80,62,12,20,33.9,14.2,-3.5,-7.1,24.9,5.3
10,10,3,12,1.75,110,223,55,72,51.6,16.9,-6.3,-9.5,43.3,5.3
10,5,8,15,2.6,80,62,12,20,33.9,14.2,-3.5,-7.1,24.9,5.3
10,7,5,10,2.6,80,58,12,20,31.0,14.2,-3.5,-7.1,24.9,5.3
10,7,5,15,2.6,80,60,12,20,33.3,14.2,-3.5,-7.1,24.9,5.3
7,0,3,12,1.75,110,183,40,57,50.8,8.7,2.0,-0.0,36.0,5.3
10,7,0,15,2.6,80,59,12,20,32.2,14.2,-3.5,-7.1,24.9,5.3
10,10,0,10,1.75,110,219,54,71,51.6,15.5,-4.9,-8.0,41.0,5.3
10,5,5,15,1.65,110,325,72,93,53.8,17.0,-6.4,-8.5,49.7,5.3
0,5,0,8,1.65,110,278,54,79,54.0,16.9,-6.3,-8.7,46.6,5.3
10,7,8,10,2.6,80,60,12,20,31.7,14.2,-3.5,-7.1,24.9,5.3
10,10,3,10,1.75,110,221,54,71,51.6,15.5,-4.9,-8.0,41.0,5.3
10,5,8,10,2.6,80,60,12,20,31.7,14.2,-3.5,-7.1,24.9,5.3
5,7,8,12,1.75,110,206,46,63,51.0,13.0,-2.4,-4.7,39.7,5.3
3,7,8,12,1.75,110,204,44,63,51.0,13.1,-2.4,-4.7,39.7,5.3
3,5,8,10,1.65,110,301,61,86,53.8,16.0,-5.5,-7.4,45.7,5.3
10,7,8,8,2.6,80,60,12,20,31.7,14.2,-3.5,-7.1,24.9,5.3
10,5,5,12,2.6,80,60,12,20,33.3,14.2,-3.5,-7.1,24.9,5.3
3,7,8,10,1.75,110,204,44,63,51.0,13.1,-2.4,-4.7,39.7,5.3
10,7,8,12,2.6,80,62,12,20,33.9,14.2,-3.5,-7.1,24.9,5.3
10,10,8,10,1.75,110,227,55,72,51.5,16.9,-6.3,-9.5,43.3,5.3
10,5,3,12,2.6,80,60,12,20,33.3,14.2,-3.5,-7.1,24.9,5.3
10,7,5,12,2.6,80,60,12,20,33.3,14.2,-3.5,-7.1,24.9,5.3
7,0,0,12,1.65,110,280,56,80,53.6,10.6,0.1,-2.1,37.2,5.3
10,10,5,12,1.75,110,227,55,72,51.5,16.9,-6.3,-9.5,43.3,5.3
7,5,0,12,1.65,110,296,61,86,54.1,13.2,-2.7,-4.8,42.1,5.3
10,5,5,10,2.6,80,58,12,20,31.0,14.2,-3.5,-7.1,24.9,5.3
10,5,5,15,2.6,80,60,12,20,33.3,14.2,-3.5,-7.1,24.9,5.3
0,3,5,12,1.65,110,292,60,81,53.8,17.9,-7.4,-9.6,47.8,5.3
10,7,3,12,2.6,80,60,12,20,33.3,14.2,-3.5,-7.1,24.9,5.3
5,7,8,10,1.65,110,317,67,91,53.9,15.1,-4.6,-6.6,46.1,5.3
5,0,5,10,1.65,110,285,58,79,53.3,12.6,-1.9,-3.9,41.1,5.3
5,7,8,12,1.65,110,317,67,91,53.9,15.1,-4.6,-6.6,46.1,5.3
5,7,8,10,1.75,110,206,46,63,51.0,13.0,-2.4,-4.7,39.7,5.3
7,3,0,12,1.65,110,294,61,86,53.7,13.2,-2.7,-4.8,42.1,5.3
7,0,5,12,1.75,110,186,40,57,50.5,8.7,2.0,-0.0,36.0,5.3
3,0,8,8,1.65,110,280,56,77,54.3,15.7,-5.0,-6.7,44.0,5.3
0,0,5,12,1.65,110,276,54,74,53.6,16.8,-6.4,-8.6,44.6,5.2
3,0,5,10,1.65,80,720,142,215,50.6,12.5,-2.1,-5.9,62.3,5.2
5,0,5,12,1.75,110,184,40,55,50.5,8.7,1.8,-0.2,36.3,5.2
10,0,5,15,1.65,110,306,65,87,53.3,14.2,-3.9,-6.1,42.5,5.2
5,3,0,8,1.65,110,284,57,83,53.9,14.5,-4.0,-6.1,43.4,5.2
5,3,3,10,1.65,110,291,59,84,53.6,13.5,-3.2,-5.2,43.4,5.1
7,3,8,8,1.65,110,302,62,89,54.0,14.3,-4.1,-6.1,44.4,5.1
7,5,8,8,1.65,110,303,62,89,54.1,14.3,-4.1,-6.1,44.4,5.1
0,3,5,10,1.65,110,289,59,80,53.6,16.4,-6.2,-8.3,47.8,5.1
10,5,0,15,1.65,110,314,69,91,53.8,16.4,-6.1,-8.5,47.6,5.1
7,3,3,12,1.65,110,298,61,88,53.7,13.2,-3.0,-5.0,44.4,5.1
0,3,3,8,1.65,110,279,55,79,54.1,17.7,-7.5,-9.5,47.8,5.1
3,0,5,12,1.75,80,587,121,178,48.6,11.7,-1.6,-5.5,56.9,5.0
5,3,3,12,1.65,110,293,61,84,53.6,13.2,-3.2,-5.2,43.4,5.0
10,7,3,10,1.65,110,325,74,96,53.8,15.5,-5.6,-8.1,45.9,5.0
3,3,8,10,1.65,110,298,60,85,53.7,14.4,-4.4,-6.4,45.7,5.0
10,0,5,15,1.75,110,202,47,61,50.5,11.5,-1.6,-3.8,38.9,5.0
10,7,5,12,1.65,110,328,74,96,53.7,15.5,-5.6,-8.1,45.9,5.0
10,7,5,10,1.65,110,327,74,96,53.5,15.5,-5.6,-8.1,45.9,5.0
10,0,3,15,1.75,110,200,47,61,51.0,11.5,-1.6,-3.8,38.9,5.0
10,7,3,12,1.65,110,325,74,96,53.8,15.5,-5.6,-8.1,45.9,5.0
10,0,0,15,1.75,110,197,47,61,50.8,11.5,-1.6,-3.8,38.9,5.0
10,3,0,8,2.4,80,116,27,37,39.7,6.5,3.3,0.2,19.3,4.9
3,5,0,8,1.75,110,179,37,57,51.4,11.5,-1.8,-4.0,38.9,4.9
7,5,5,10,1.65,110,306,64,89,53.6,14.0,-4.1,-6.1,44.4,4.9
7,5,0,8,2.4,80,116,27,37,39.7,6.5,3.3,0.2,22.5,4.9
5,5,0,10,2.4,80,116,27,37,39.7,6.5,3.3,0.2,22.5,4.9
0,3,3,10,2.6,80,50,9,16,30.0,23.3,-13.6,-16.8,21.7,4.9
0,5,0,10,2.6,80,49,9,16,28.6,23.3,-13.6,-17.1,18.5,4.9
5,5,0,8,2.4,80,116,27,37,39.7,6.5,3.3,0.2,22.5,4.9
0,3,0,12,2.6,80,51,9,16,31.4,23.3,-13.6,-16.8,21.7,4.9
5,7,0,8,2.4,80,117,27,37,39.3,6.5,3.3,0.2,22.5,4.9
7,5,5,12,1.65,110,308,64,89,53.9,14.0,-4.1,-6.1,44.4,4.9
5,3,5,8,2.4,80,119,27,37,40.3,6.5,3.3,0.2,19.3,4.9
5,3,3,10,2.4,80,117,27,37,40.2,6.5,3.3,0.2,19.3,4.9
7,3,8,12,1.65,110,307,64,89,53.7,14.0,-4.1,-6.1,44.4,4.9
7,5,3,8,1.75,110,190,41,61,51.6,11.4,-1.6,-3.8,38.9,4.9
7,5,8,10,1.65,110,308,64,89,53.9,14.0,-4.1,-6.1,44.4,4.9
0,3,5,8,2.6,80,51,9,16,29.4,23.3,-13.6,-16.8,21.7,4.9
7,3,3,10,2.4,80,117,27,37,40.2,6.5,3.3,0.2,19.3,4.9
5,5,3,8,2.4,80,118,27,37,39.8,6.5,3.3,0.2,22.5,4.9
5,5,8,8,1.65,110,301,62,87,54.2,14.3,-4.4,-6.3,45.7,4.9
0,5,3,8,2.6,80,51,9,16,29.4,23.3,-13.6,-17.1,18.5,4.9
10,0,0,15,1.65,110,298,64,85,53.4,13.4,-3.6,-5.8,42.5,4.9
5,3,0,12,2.4,80,118,27,37,40.7,6.5,3.3,0.2,19.3,4.9
3,0,8,10,1.75,80,589,120,179,48.2,10.7,-0.9,-4.6,54.5,4.9
7,5,3,12,1.65,110,305,64,89,54.1,14.0,-4.1,-6.1,44.4,4.9
0,10,0,8,2.6,80,53,9,19,28.3,23.3,-13.6,-16.5,21.7,4.9
0,10,3,8,2.6,80,54,9,19,29.6,23.3,-13.6,-16.5,21.7,4.9
0,10,0,10,2.6,80,53,9,19,28.3,23.3,-13.6,-16.5,21.7,4.9
